Invoice_Number,Invoice_Date,Customer_ID,Country,Product,Quantity,Amount
INV-100332,2024-04-26 20:54:40,CUST-2911,Netherlands,Webcam,4,484.49
INV-100333,2024-12-03 20:45:00,CUST-4192,France,Printer,7,4027.89
INV-100334,2025-05-23 07:40:34,CUST-8403,UK,Speaker,8,7620.67
INV-100335,2024-01-23 03:47:55,CUST-9088,UK,Headphones,3,1328.59
INV-100336,2024-04-17 06:04:17,CUST-8021,Netherlands,Webcam,3,314.98
INV-100337,2025-07-26 15:15:57,CUST-6730,Netherlands,Webcam,2,1368.94
INV-100338,2024-05-28 14:19:07,CUST-7997,UK,Smartphone,1,612.19
INV-100339,2024-10-20 01:02:15,CUST-1668,Netherlands,Mouse,4,879.24
INV-100340,2024-04-07 12:58:21,CUST-7411,Ireland,Printer,3,2962.43
INV-100341,2025-08-27 19:59:37,CUST-3154,France,Mouse,4,3941.92
INV-100342,2024-11-25 12:57:23,CUST-9707,Spain,Printer,6,3913.36
INV-100343,2025-10-06 16:58:37,CUST-9708,Spain,Webcam,7,6481.03
INV-100344,2024-12-06 02:50:44,CUST-3400,Spain,Speaker,2,1678.15
INV-100345,2025-06-19 06:34:25,CUST-2523,France,Mouse,7,7667.5
INV-100346,2024-07-16 09:17:30,CUST-7428,UK,Keyboard,4,3439.11
INV-100347,2024-07-26 22:48:15,CUST-4961,Ireland,Printer,10,7907.96
INV-100348,2025-08-31 18:14:26,CUST-8905,Spain,Printer,3,3381.75
INV-100349,2024-09-03 16:42:51,CUST-5501,UK,Webcam,2,1304.72
INV-100350,2025-11-02 00:13:23,CUST-4215,Spain,Tablet,7,2275.44
INV-100351,2024-06-30 21:36:59,CUST-7096,Ireland,Printer,7,6344.85
INV-100352,2025-07-30 14:26:58,CUST-6373,Spain,Keyboard,4,4121.56
INV-100353,2025-04-13 22:14:34,CUST-9314,Netherlands,Webcam,3,1827.26
INV-100354,2024-03-27 19:52:29,CUST-9199,Ireland,Keyboard,2,1743.92
INV-100355,2025-03-29 10:06:16,CUST-5527,UK,Headphones,9,7936.69
INV-100356,2025-11-25 14:27:54,CUST-1818,Netherlands,Speaker,8,7082.13
INV-100357,2025-09-02 05:16:35,CUST-8109,Spain,Mouse,6,6405.95
INV-100358,2025-06-04 18:43:59,CUST-6411,Spain,Headphones,8,7839.11
INV-100359,2024-08-21 04:55:03,CUST-2004,Germany,Mouse,5,4644.12
INV-100360,2023-12-27 13:10:32,CUST-5777,France,Smartphone,7,813.77
INV-100361,2024-11-20 18:35:38,CUST-5962,Ireland,Monitor,3,1503.54
INV-100362,2024-06-07 13:45:46,CUST-1561,Germany,Headphones,5,4618.79
INV-100363,2024-01-22 08:31:32,CUST-1812,Ireland,Tablet,4,1550.82
INV-100364,2024-03-29 05:27:54,CUST-9177,Ireland,Monitor,10,7189.37
INV-100365,2024-07-06 11:04:33,CUST-6178,Ireland,Speaker,10,6060.77
INV-100366,2025-05-01 20:29:51,CUST-3003,Netherlands,Printer,1,598.38
INV-100367,2025-06-22 14:01:09,CUST-7205,Germany,Laptop,10,916.36
INV-100368,2024-06-16 17:33:19,CUST-6172,UK,Printer,2,1499.21
INV-100369,2024-02-05 16:10:55,CUST-2896,Spain,Speaker,10,1263.97
INV-100370,2025-01-23 16:52:21,CUST-2541,Netherlands,Tablet,5,2561.14
INV-100371,2024-05-17 07:53:31,CUST-3423,UK,Smartphone,1,333.72
INV-100372,2025-10-25 10:45:12,CUST-7054,UK,Laptop,5,5088.73
INV-100373,2025-06-10 04:15:14,CUST-3120,Ireland,Printer,2,1177.15
INV-100374,2024-01-23 06:27:31,CUST-1258,Germany,Monitor,8,4046.34
INV-100375,2024-01-27 16:29:39,CUST-3795,Netherlands,Tablet,3,2887.07
INV-100376,2025-11-03 20:52:24,CUST-9944,UK,Speaker,8,6810.02
INV-100377,2024-05-26 07:46:57,CUST-4620,Ireland,Tablet,1,1037.45
INV-100378,2025-06-13 07:32:41,CUST-9580,UK,Webcam,3,1925.54
INV-100379,2025-04-16 04:47:43,CUST-6653,France,Smartphone,3,2427.89
INV-100380,2024-05-30 04:32:17,CUST-9546,Netherlands,Printer,9,7293.62
INV-100381,2025-09-30 12:41:41,CUST-9596,France,Monitor,4,3079.86
INV-100382,2025-06-09 22:28:20,CUST-9492,France,Laptop,1,108.87
INV-100383,2025-04-21 18:48:08,CUST-2077,Germany,Keyboard,7,2446.38
INV-100384,2024-10-10 00:37:27,CUST-5714,Germany,Tablet,8,5545.13
INV-100385,2025-11-16 17:38:22,CUST-5002,France,Tablet,1,365.96
INV-100386,2024-06-29 05:44:28,CUST-8768,France,Laptop,8,8933.21
INV-100387,2024-11-21 05:47:20,CUST-5975,Spain,Smartphone,7,1257.53
INV-100388,2024-02-23 21:35:48,CUST-4881,Germany,Tablet,5,3044.67
INV-100389,2024-09-12 10:22:56,CUST-9025,Netherlands,Speaker,8,6643.6
INV-100390,2025-01-06 18:41:39,CUST-2043,Germany,Speaker,9,7598.45
INV-100391,2024-03-05 04:45:49,CUST-4841,Spain,Speaker,10,10226.54
INV-100392,2025-10-02 10:47:29,CUST-4074,France,Monitor,10,8754.18
INV-100393,2025-07-12 03:45:44,CUST-3653,Netherlands,Speaker,1,1005.83
INV-100394,2025-07-26 06:30:53,CUST-8364,Germany,Printer,3,1899.13
INV-100395,2025-04-30 06:05:26,CUST-6575,Spain,Smartphone,6,3117.98
INV-100396,2025-07-11 08:26:21,CUST-4712,Germany,Printer,2,949.97
INV-100397,2024-09-24 18:18:52,CUST-2328,Netherlands,Mouse,5,1964.59
INV-100398,2024-07-22 17:53:13,CUST-6934,Ireland,Printer,8,1179.02
INV-100399,2024-07-10 19:27:07,CUST-6171,Spain,Webcam,6,4567.67
INV-100400,2025-04-10 05:06:40,CUST-3646,Ireland,Printer,10,6809.91
INV-100401,2025-09-25 13:46:05,CUST-4634,Spain,Keyboard,6,1728.66
INV-100402,2024-04-06 02:15:50,CUST-7004,Netherlands,Printer,6,3091.58
INV-100403,2025-11-07 17:54:02,CUST-6128,Germany,Smartphone,4,2321.79
INV-100404,2025-07-19 14:05:33,CUST-1306,Netherlands,Mouse,10,10696.51
INV-100405,2024-01-15 21:59:28,CUST-2097,Netherlands,Printer,3,2732.24
INV-100406,2025-10-03 22:43:27,CUST-1007,Netherlands,Keyboard,7,508.55
INV-100407,2025-10-28 10:12:14,CUST-7330,Germany,Webcam,3,1303.32
INV-100408,2025-05-20 07:35:06,CUST-5516,Spain,Laptop,5,3766.88
INV-100409,2024-10-04 00:36:35,CUST-7621,Ireland,Speaker,3,3529.54
INV-100410,2025-03-21 21:48:25,CUST-2789,Netherlands,Mouse,9,9047.26
INV-100411,2024-11-14 15:51:27,CUST-7654,UK,Monitor,1,1043.05
INV-100412,2024-05-28 02:56:22,CUST-4468,Ireland,Speaker,3,2025.55
INV-100413,2024-06-22 18:28:08,CUST-7754,France,Smartphone,6,1055.88
INV-100414,2025-12-13 13:33:20,CUST-1806,Ireland,Smartphone,6,1148.83
INV-100415,2024-12-09 04:54:55,CUST-8871,France,Laptop,4,4552.87
INV-100416,2025-08-21 05:34:24,CUST-9296,Netherlands,Monitor,8,5322.15
INV-100417,2025-04-06 21:46:36,CUST-5924,Netherlands,Speaker,10,4733.04
INV-100418,2025-06-22 02:33:01,CUST-9289,Spain,Webcam,5,5977.34
INV-100419,2025-12-14 03:32:46,CUST-3522,Spain,Headphones,6,1054.54
INV-100420,2024-07-23 14:14:16,CUST-4084,Ireland,Speaker,8,1247.46
INV-100421,2025-01-16 21:49:48,CUST-9251,France,Speaker,1,349.2
INV-100422,2024-02-26 19:05:23,CUST-8103,France,Monitor,4,4479.22
INV-100423,2024-05-25 00:07:15,CUST-7653,Netherlands,Printer,5,324.66
INV-100424,2024-04-14 18:50:31,CUST-8929,UK,Tablet,9,8903.87
INV-100425,2024-01-20 00:58:54,CUST-5158,Germany,Smartphone,3,918.9
INV-100426,2023-12-27 11:58:54,CUST-1130,France,Printer,5,4516.14
INV-100427,2024-03-31 15:41:16,CUST-1474,France,Laptop,3,118.37
INV-100428,2025-04-25 08:32:53,CUST-1067,Ireland,Monitor,10,4185.56
INV-100429,2025-10-28 13:01:08,CUST-3422,Germany,Webcam,6,6789.38
INV-100430,2024-08-27 06:44:18,CUST-5994,France,Webcam,1,1118.97
INV-100431,2025-12-04 22:42:34,CUST-6099,France,Keyboard,8,6044.81
INV-100432,2024-10-04 09:13:17,CUST-9269,France,Printer,4,2568.63
INV-100433,2025-06-29 18:32:37,CUST-9736,Ireland,Laptop,8,9351.93
INV-100434,2024-04-11 16:01:59,CUST-3082,France,Printer,1,401.01
INV-100435,2024-01-09 09:08:50,CUST-5313,Netherlands,Printer,5,4739.95
INV-100436,2025-03-18 06:51:33,CUST-4061,France,Keyboard,6,571.57
INV-100437,2025-02-01 17:01:42,CUST-6943,France,Speaker,4,2577.09
INV-100438,2024-11-06 02:22:27,CUST-4820,Netherlands,Monitor,7,5888.53
INV-100439,2025-09-09 21:52:40,CUST-8166,France,Webcam,9,5332.12
INV-100440,2025-11-08 08:37:39,CUST-2619,Germany,Headphones,3,2643.12
INV-100441,2025-04-22 09:20:59,CUST-8424,France,Webcam,8,6915.52
INV-100442,2024-04-28 18:52:29,CUST-4040,Netherlands,Headphones,6,6970.92
INV-100443,2024-11-24 09:57:22,CUST-1950,Ireland,Webcam,8,1021.84
INV-100444,2025-04-05 12:24:27,CUST-9327,France,Mouse,4,1590.61
INV-100445,2025-09-02 05:08:28,CUST-4685,UK,Webcam,4,756.43
INV-100446,2024-07-28 12:34:21,CUST-3171,Germany,Webcam,5,4420.7
INV-100447,2024-12-24 18:05:50,CUST-3387,Ireland,Tablet,2,1435.36
INV-100448,2024-03-25 07:50:55,CUST-6890,UK,Printer,5,5748.95
INV-100449,2024-03-10 20:39:09,CUST-8748,UK,Speaker,5,1954.63
INV-100450,2025-06-05 01:21:14,CUST-3343,Netherlands,Mouse,4,3040.01
INV-100451,2024-01-15 02:38:19,CUST-9107,Germany,Speaker,5,5203.62
INV-100452,2025-09-07 23:36:10,CUST-5625,UK,Tablet,5,4016.73
INV-100453,2024-07-15 20:37:34,CUST-1298,UK,Smartphone,8,7785.72
INV-100454,2025-07-01 13:29:01,CUST-4485,Netherlands,Laptop,1,80.48
INV-100455,2024-11-20 14:53:17,CUST-1198,Ireland,Smartphone,4,2686.83
INV-100456,2025-07-15 07:52:03,CUST-8355,UK,Smartphone,6,4801.29
INV-100457,2025-11-26 22:24:27,CUST-5766,Netherlands,Webcam,4,4140.99
INV-100458,2024-09-02 04:06:30,CUST-6528,France,Smartphone,6,4340.85
INV-100459,2025-11-22 18:56:47,CUST-1020,Netherlands,Printer,8,1445.18
INV-100460,2025-04-07 10:15:23,CUST-8766,Netherlands,Laptop,6,6742.26
INV-100461,2025-12-10 18:21:36,CUST-4973,Spain,Keyboard,7,4884.55
INV-100462,2024-03-11 21:58:39,CUST-8511,Netherlands,Headphones,5,321.9
INV-100463,2025-02-11 10:46:16,CUST-6933,UK,Speaker,9,1105.83
INV-100464,2024-05-21 09:38:17,CUST-8278,Netherlands,Keyboard,1,35.74
INV-100465,2025-08-25 05:20:52,CUST-2319,UK,Printer,6,494.4
INV-100466,2025-05-03 17:12:15,CUST-4435,France,Smartphone,7,2186.65
INV-100467,2025-07-17 04:48:59,CUST-8585,UK,Printer,5,1989.01
INV-100468,2023-12-22 18:51:45,CUST-7488,Ireland,Speaker,3,285.21
INV-100469,2024-06-07 20:27:33,CUST-2554,France,Printer,4,3406.64
INV-100470,2025-03-27 10:03:40,CUST-3466,Netherlands,Webcam,5,1006.77
INV-100471,2024-05-12 17:23:16,CUST-3506,Netherlands,Tablet,8,9455.27
INV-100472,2025-08-06 22:38:40,CUST-4491,Germany,Keyboard,7,1719.05
INV-100473,2023-12-23 04:25:06,CUST-7590,Germany,Headphones,5,4834.18
INV-100474,2025-11-17 16:23:24,CUST-6591,Spain,Laptop,4,3736.47
INV-100475,2024-02-23 21:12:41,CUST-8353,France,Keyboard,5,4356.78
INV-100476,2025-01-19 07:05:07,CUST-3587,Germany,Keyboard,2,1742.62
INV-100477,2024-01-30 00:21:52,CUST-1226,France,Laptop,5,3806.84
INV-100478,2025-06-01 19:17:31,CUST-5531,UK,Webcam,7,6136.33
INV-100479,2025-09-27 00:13:31,CUST-1933,Netherlands,Webcam,8,6437.24
INV-100480,2025-03-24 10:34:29,CUST-4418,Ireland,Smartphone,10,9131.97
INV-100481,2025-09-02 10:19:51,CUST-1190,France,Printer,1,578.96
INV-100482,2025-09-02 08:28:11,CUST-6151,Netherlands,Monitor,6,5591.8
INV-100483,2025-10-31 19:07:58,CUST-3186,Spain,Speaker,5,5496.92
INV-100484,2025-11-11 02:49:31,CUST-2016,Ireland,Smartphone,4,2587.53
INV-100485,2025-06-09 06:52:28,CUST-2190,Spain,Laptop,1,167.16
INV-100486,2024-07-01 12:59:26,CUST-5196,Spain,Headphones,5,2320.9
INV-100487,2024-08-04 01:00:27,CUST-3667,Ireland,Laptop,6,2289.83
INV-100488,2025-11-22 04:10:43,CUST-3881,France,Keyboard,2,1314.42
INV-100489,2024-10-05 12:54:35,CUST-6679,Ireland,Printer,2,2292.58
INV-100490,2024-06-26 04:12:14,CUST-3386,France,Webcam,1,25.27
INV-100491,2025-05-15 16:51:08,CUST-8434,Netherlands,Monitor,10,10209.71
INV-100492,2024-02-27 07:43:21,CUST-5210,Germany,Keyboard,3,3431.08
INV-100493,2024-04-18 18:40:10,CUST-9794,UK,Webcam,9,4436.95
INV-100494,2024-10-04 06:12:20,CUST-9409,UK,Mouse,5,4361.08
INV-100495,2025-03-27 16:58:02,CUST-7072,France,Laptop,3,1521.01
INV-100496,2025-08-23 04:18:17,CUST-2846,Netherlands,Printer,9,1484.29
INV-100497,2024-12-16 23:47:15,CUST-8806,Ireland,Speaker,2,444.14
INV-100498,2024-02-04 00:01:09,CUST-2825,Germany,Keyboard,6,1299.31
INV-100499,2024-07-25 21:01:02,CUST-6074,Germany,Mouse,5,2967.18
INV-100500,2024-02-07 20:40:15,CUST-5412,Ireland,Monitor,9,5447.76
INV-100501,2024-12-30 21:29:46,CUST-6631,France,Mouse,6,1170.19
INV-100502,2024-01-17 14:53:00,CUST-9898,Netherlands,Keyboard,7,3761.49
INV-100503,2024-07-21 16:20:25,CUST-2792,Netherlands,Tablet,3,1915.97
INV-100504,2025-02-14 04:57:44,CUST-8904,Germany,Headphones,10,6937.33
INV-100505,2025-08-19 04:59:37,CUST-6166,Germany,Mouse,10,641.38
INV-100506,2024-07-07 01:10:33,CUST-2396,Netherlands,Smartphone,10,4460.51
INV-100507,2024-11-30 04:16:36,CUST-8880,Germany,Smartphone,6,4032.79
INV-100508,2025-12-17 14:07:03,CUST-5952,Germany,Mouse,10,3031.6
INV-100509,2024-06-18 06:20:55,CUST-2367,Germany,Webcam,4,212.64
INV-100510,2024-02-08 08:35:24,CUST-4885,Spain,Webcam,3,1230.22
INV-100511,2024-11-25 01:18:20,CUST-4055,UK,Speaker,6,4118.66
INV-100512,2025-07-30 03:18:15,CUST-5360,UK,Laptop,8,7148.27
INV-100513,2025-02-28 13:53:50,CUST-8206,France,Mouse,10,3288.57
INV-100514,2024-06-01 16:24:21,CUST-5604,Ireland,Smartphone,5,1293.89
INV-100515,2025-01-25 07:49:18,CUST-7242,Netherlands,Laptop,1,894.91
INV-100516,2024-02-28 13:36:24,CUST-9781,UK,Laptop,2,117.34
INV-100517,2024-01-25 20:52:26,CUST-4945,France,Smartphone,9,4336.47
INV-100518,2025-10-16 04:35:01,CUST-2667,France,Keyboard,8,3956.2
INV-100519,2025-07-22 07:29:10,CUST-2489,Spain,Keyboard,5,1897.08
INV-100520,2024-05-25 14:39:44,CUST-7303,Germany,Monitor,2,220.58
INV-100521,2024-09-06 18:44:00,CUST-2385,UK,Webcam,3,2771.24
INV-100522,2024-05-12 09:27:02,CUST-2978,Spain,Printer,9,2196.42
INV-100523,2025-10-20 23:51:44,CUST-8447,UK,Webcam,8,8219.09
INV-100524,2024-05-07 23:36:27,CUST-9639,Ireland,Keyboard,10,1790.43
INV-100525,2025-09-23 14:13:16,CUST-7106,Netherlands,Speaker,2,316.16
INV-100526,2025-12-15 09:45:52,CUST-8718,France,Mouse,2,1593.84
INV-100527,2024-07-27 13:00:37,CUST-7702,Netherlands,Smartphone,10,10939.46
INV-100528,2025-09-08 19:53:26,CUST-1721,Germany,Webcam,7,8377.68
INV-100529,2024-10-14 11:00:15,CUST-1754,UK,Printer,2,1054.77
INV-100530,2025-06-04 17:16:21,CUST-6748,Netherlands,Smartphone,5,5320.47
INV-100531,2024-11-06 12:47:39,CUST-7049,Netherlands,Monitor,2,1513.36
INV-100532,2024-04-03 17:56:02,CUST-6003,Spain,Speaker,5,789.73
INV-100533,2024-08-24 00:38:10,CUST-6508,Germany,Tablet,6,787.21
INV-100534,2024-09-16 12:27:40,CUST-5378,Germany,Webcam,7,3111.41
INV-100535,2025-03-12 23:31:04,CUST-6251,UK,Printer,7,5498.97
INV-100536,2024-08-21 09:53:13,CUST-2273,France,Keyboard,10,5954.07
INV-100537,2024-12-31 06:55:35,CUST-9194,Netherlands,Monitor,1,919.48
INV-100538,2025-09-02 15:48:40,CUST-8059,Netherlands,Printer,4,4266.66
INV-100539,2025-12-17 08:30:48,CUST-1528,Spain,Monitor,3,2900.41
INV-100540,2025-04-25 11:35:40,CUST-6809,Netherlands,Headphones,6,3341.6
INV-100541,2025-05-10 17:11:45,CUST-3242,France,Keyboard,9,5131.91
INV-100542,2024-05-16 03:32:47,CUST-3559,Germany,Keyboard,2,1403.53
INV-100543,2025-04-18 04:38:20,CUST-1968,Spain,Printer,5,5570.35
INV-100544,2024-04-25 06:19:04,CUST-9199,Germany,Headphones,1,361.71
INV-100545,2024-10-04 08:28:15,CUST-1006,Germany,Speaker,2,91.93
INV-100546,2025-07-22 04:42:40,CUST-6384,France,Keyboard,1,1087.21
INV-100547,2024-08-06 09:31:55,CUST-4523,Germany,Tablet,3,2455.76
INV-100548,2024-10-16 09:51:58,CUST-9244,UK,Monitor,4,87.78
INV-100549,2025-07-28 22:30:12,CUST-4198,France,Mouse,7,7257.43
INV-100550,2024-06-26 14:59:08,CUST-3331,Ireland,Webcam,3,719.92
INV-100551,2024-12-29 07:51:47,CUST-3072,Ireland,Headphones,9,9609.35
INV-100552,2025-04-15 13:15:58,CUST-4040,Ireland,Speaker,2,1149.0
INV-100553,2025-01-11 21:54:46,CUST-3196,Netherlands,Keyboard,3,2975.79
INV-100554,2024-05-19 11:09:06,CUST-8061,Ireland,Mouse,8,1238.59
INV-100555,2024-06-11 23:00:10,CUST-6395,Germany,Monitor,3,1321.85
INV-100556,2025-04-06 13:11:10,CUST-7866,France,Keyboard,4,2727.18
INV-100557,2025-02-19 22:17:13,CUST-9824,France,Webcam,1,1187.53
INV-100558,2025-10-29 22:10:22,CUST-1810,France,Speaker,1,429.02
INV-100559,2024-12-01 04:34:03,CUST-3191,Spain,Tablet,10,5819.8
INV-100560,2024-12-03 15:51:26,CUST-5207,Spain,Smartphone,4,1564.77
INV-100561,2025-02-13 05:42:27,CUST-5568,Spain,Printer,7,4531.68
INV-100562,2024-09-07 20:00:11,CUST-4552,Ireland,Smartphone,8,6742.52
INV-100563,2025-01-12 05:08:47,CUST-6651,Netherlands,Mouse,2,247.67
INV-100564,2024-12-11 08:16:12,CUST-4861,Ireland,Laptop,2,550.69
INV-100565,2025-05-20 11:19:43,CUST-3301,UK,Tablet,2,1212.02
INV-100566,2024-11-23 10:55:06,CUST-3523,Netherlands,Printer,5,5459.43
INV-100567,2024-12-12 22:23:47,CUST-5503,UK,Monitor,3,3445.56
INV-100568,2025-11-18 22:34:48,CUST-6980,Germany,Keyboard,1,749.44
INV-100569,2025-04-23 17:43:49,CUST-3491,Ireland,Mouse,7,6586.33
INV-100570,2024-06-21 11:31:50,CUST-8726,Spain,Tablet,5,4607.88
INV-100571,2024-04-29 22:12:34,CUST-8400,Germany,Printer,9,7816.61
INV-100572,2024-07-27 02:32:29,CUST-1707,UK,Smartphone,7,2999.53
INV-100573,2025-01-12 10:07:46,CUST-5747,France,Mouse,10,8219.4
INV-100574,2025-02-02 06:58:31,CUST-6254,UK,Tablet,7,2985.68
INV-100575,2025-06-01 17:54:36,CUST-3723,Germany,Mouse,4,3028.93
INV-100576,2025-01-25 12:42:50,CUST-8360,Ireland,Printer,1,1120.82
INV-100577,2024-11-13 06:06:41,CUST-7071,Netherlands,Laptop,8,626.08
INV-100578,2024-05-21 00:29:33,CUST-4568,Spain,Keyboard,6,585.84
INV-100579,2025-08-19 02:36:53,CUST-1578,Ireland,Headphones,4,3922.63
INV-100580,2024-03-02 04:11:19,CUST-6565,France,Headphones,2,2209.45
INV-100581,2024-07-13 14:49:24,CUST-4525,Ireland,Tablet,4,3720.83
INV-100582,2025-02-27 23:23:13,CUST-8507,Netherlands,Monitor,10,3371.22
INV-100583,2024-10-11 10:25:05,CUST-1130,Germany,Speaker,8,2636.51
INV-100584,2024-08-02 10:55:54,CUST-5862,France,Smartphone,9,555.65
INV-100585,2025-09-02 19:20:19,CUST-9868,Ireland,Smartphone,4,2387.31
INV-100586,2025-09-12 11:15:09,CUST-9070,Germany,Monitor,9,5435.68
INV-100587,2025-06-19 16:18:07,CUST-3495,Ireland,Speaker,8,9413.4
INV-100588,2024-07-27 21:08:37,CUST-7306,UK,Smartphone,10,4502.9
INV-100589,2025-03-03 09:11:28,CUST-2755,Netherlands,Smartphone,2,1644.43
INV-100590,2025-06-29 17:42:20,CUST-7661,Spain,Keyboard,3,1588.26
INV-100591,2024-08-15 14:34:07,CUST-9510,Ireland,Speaker,1,1083.88
INV-100592,2025-10-17 15:37:46,CUST-2141,Spain,Smartphone,5,3845.39
INV-100593,2025-09-22 18:29:46,CUST-5416,France,Headphones,6,5767.95
INV-100594,2024-05-14 16:21:33,CUST-9055,Spain,Keyboard,8,2891.23
INV-100595,2025-01-15 01:04:13,CUST-1481,France,Keyboard,8,5877.97
INV-100596,2025-12-17 16:31:40,CUST-1525,Ireland,Mouse,5,2802.22
INV-100597,2025-01-19 11:15:16,CUST-8541,Germany,Smartphone,3,999.82
INV-100598,2024-11-25 14:34:21,CUST-8886,UK,Speaker,2,935.47
INV-100599,2024-09-04 20:42:17,CUST-6993,UK,Headphones,6,3981.5
INV-100600,2024-03-25 16:46:18,CUST-2705,Netherlands,Monitor,6,4228.78
INV-100601,2024-10-23 17:32:16,CUST-4051,France,Printer,9,3011.2
INV-100602,2024-12-31 18:57:39,CUST-5116,Germany,Monitor,1,387.21
INV-100603,2025-04-17 22:57:15,CUST-4912,Netherlands,Webcam,6,3317.67
INV-100604,2024-11-05 20:28:05,CUST-4803,Netherlands,Laptop,2,342.17
INV-100605,2025-01-26 12:49:07,CUST-6826,Spain,Speaker,8,3176.94
INV-100606,2024-08-22 18:08:27,CUST-6540,UK,Laptop,8,5138.97
INV-100607,2025-03-11 16:34:56,CUST-3820,Netherlands,Speaker,9,2302.48
INV-100608,2024-12-05 20:08:03,CUST-2341,Spain,Smartphone,10,7838.24
INV-100609,2024-11-13 11:55:02,CUST-7683,Ireland,Speaker,6,6529.57
INV-100610,2023-12-30 19:52:14,CUST-2492,Netherlands,Laptop,10,8277.47
INV-100611,2024-04-07 14:28:38,CUST-6796,Netherlands,Smartphone,10,5220.36
INV-100612,2024-05-19 17:25:44,CUST-4719,Ireland,Printer,5,5032.27
INV-100613,2025-03-19 07:06:46,CUST-9893,Germany,Mouse,3,723.5
INV-100614,2025-10-13 12:24:03,CUST-3035,Germany,Keyboard,10,2626.17
INV-100615,2024-07-12 02:58:35,CUST-8532,France,Speaker,5,3647.01
INV-100616,2025-01-17 12:07:23,CUST-8741,France,Monitor,5,4514.44
INV-100617,2024-01-19 14:42:16,CUST-4197,France,Mouse,3,1749.05
INV-100618,2024-09-04 08:27:36,CUST-2431,Netherlands,Webcam,10,8558.0
INV-100619,2024-08-17 16:50:24,CUST-6105,Spain,Keyboard,9,380.96
INV-100620,2024-02-06 06:12:05,CUST-4084,Netherlands,Smartphone,8,3007.14
INV-100621,2025-07-02 04:04:13,CUST-9209,France,Headphones,6,3925.84
INV-100622,2025-05-30 22:01:52,CUST-8195,Ireland,Mouse,2,923.57
INV-100623,2024-08-03 06:49:52,CUST-3473,France,Mouse,4,1259.01
INV-100624,2025-11-29 08:37:01,CUST-3240,Netherlands,Speaker,10,11215.8
INV-100625,2024-11-01 15:01:20,CUST-3033,UK,Webcam,9,5527.77
INV-100626,2024-04-24 20:12:22,CUST-5043,Germany,Webcam,1,250.18
INV-100627,2024-08-27 03:51:01,CUST-4725,Ireland,Webcam,5,4623.47
INV-100628,2024-08-28 23:58:48,CUST-4616,UK,Headphones,3,2738.16
INV-100629,2025-03-10 15:56:11,CUST-3028,Ireland,Printer,9,2938.54
INV-100630,2024-01-01 18:24:04,CUST-2617,Spain,Smartphone,2,1393.0
INV-100631,2025-02-14 20:32:19,CUST-6715,France,Mouse,10,1665.95
INV-100632,2024-01-08 05:58:41,CUST-2818,France,Laptop,3,3187.07
INV-100633,2025-05-14 23:21:49,CUST-6678,Netherlands,Keyboard,10,7275.03
INV-100634,2024-02-24 21:49:59,CUST-9286,Netherlands,Tablet,9,6699.4
INV-100635,2025-05-12 16:47:27,CUST-5133,France,Speaker,1,515.3
INV-100636,2024-01-03 02:03:56,CUST-5329,Spain,Speaker,5,5623.85
INV-100637,2024-09-07 21:00:06,CUST-4918,UK,Webcam,2,1699.12
INV-100638,2024-12-16 04:37:33,CUST-6096,France,Mouse,5,2803.13
INV-100639,2024-10-28 07:36:38,CUST-2124,Germany,Monitor,3,3141.38
INV-100640,2025-11-12 18:52:19,CUST-8767,Netherlands,Headphones,2,2271.4
INV-100641,2024-06-26 22:37:36,CUST-3217,UK,Laptop,3,2136.51
INV-100642,2025-07-17 16:59:05,CUST-2008,France,Monitor,1,493.92
INV-100643,2024-01-17 05:42:40,CUST-1316,Ireland,Tablet,1,146.84
INV-100644,2025-12-08 00:30:47,CUST-9531,Spain,Speaker,2,536.45
INV-100645,2025-04-30 19:59:26,CUST-4554,Ireland,Smartphone,1,1018.79
INV-100646,2024-09-07 02:34:54,CUST-8082,Germany,Webcam,3,1580.36
INV-100647,2024-04-06 18:49:31,CUST-6118,UK,Monitor,9,5314.59
INV-100648,2024-09-08 07:02:03,CUST-4661,Spain,Monitor,4,4442.24
INV-100649,2025-08-02 01:08:07,CUST-2216,Spain,Monitor,1,164.92
INV-100650,2025-07-12 14:37:36,CUST-6650,Spain,Monitor,1,331.59
INV-100651,2025-06-23 00:43:33,CUST-8536,Spain,Laptop,3,729.21
INV-100652,2025-08-02 07:21:27,CUST-3233,Ireland,Headphones,9,3901.45
INV-100653,2025-04-23 18:17:42,CUST-9320,Germany,Headphones,5,1704.66
INV-100654,2025-08-16 21:25:22,CUST-5957,Spain,Smartphone,10,10064.65
INV-100655,2025-07-12 19:32:14,CUST-7207,UK,Laptop,4,2642.61
INV-100656,2025-06-09 19:12:07,CUST-7370,Ireland,Keyboard,8,6232.93
INV-100657,2025-06-15 13:48:00,CUST-1143,Ireland,Tablet,10,10849.63
INV-100658,2025-09-15 10:14:16,CUST-7631,France,Mouse,5,4736.98
INV-100659,2024-01-16 22:02:10,CUST-8640,Ireland,Laptop,6,3717.47
INV-100660,2024-02-23 14:53:21,CUST-2668,France,Headphones,4,2044.99
INV-100661,2025-03-11 23:52:04,CUST-8317,Spain,Smartphone,10,4619.21
INV-100662,2025-08-03 22:26:55,CUST-9609,Spain,Webcam,1,1146.8
INV-100663,2025-08-19 09:56:33,CUST-1178,Ireland,Laptop,9,3702.86
